evt, m, deta, e_ratio
15969,1.65784,3.42461,0.330235
15970,1.46962,2.15185,0.907109
15971,1.78913,1.1589,0.360647
15972,1.57506,4.54869,0.109243
15973,1.50437,4.28806,0.0191922
15974,1.59663,3.94955,0.386243
15975,2.21771,3.43421,0.590344
15976,1.56218,4.07583,0.0414633
15977,1.91562,2.91171,0.660054
15978,1.66933,2.09011,0.854539
15979,2.40001,5.37008,0.0383043
15980,1.47652,0.0838029,0.750707
15981,1.58928,2.22915,0.142598
15982,1.71992,3.72601,0.060149
15983,2.83593,3.02964,0.0477536
15984,1.52573,3.65062,0.111592
15985,2.13857,3.49219,0.927371
15986,1.41823,3.23571,0.0527695
15987,2.56469,0.295495,0.973524
15988,2.07383,4.04941,0.527769
15989,1.47042,1.6233,0.165283
15990,2.14382,4.02101,0.02709
15991,1.48543,3.01343,0.471482
15992,1.51596,2.8831,0.0662135
15993,1.54639,0.594183,0.910951
15994,1.86395,0.119328,0.9276
15995,1.98133,4.28264,0.770197
15996,1.74125,1.05791,0.356151
15997,1.67203,3.11179,0.124706
15998,1.5858,4.67095,0.870058
15999,1.73983,1.68261,0.335456
16000,1.52993,1.5708,0.175539
16001,1.43561,3.12007,0.901575
16002,1.45029,2.31107,0.978741
16003,1.69718,2.32001,0.193422
16004,1.70301,2.84659,0.100132
16005,1.74522,1.73238,0.232306
16006,1.60555,2.3133,0.605071
16007,1.47997,0.055456,0.710515
16008,1.47011,0.105684,0.843919
16009,1.60124,1.06477,0.457503
16010,1.96339,4.73302,0.0213831
16011,2.02101,3.38921,0.0374539
16012,2.46483,3.98287,0.0253819
16013,1.75776,0.0664969,0.578533
16014,2.02339,2.21442,0.289473
16015,1.81406,3.13703,0.167074
16016,1.43975,0.0913919,0.886576
16017,1.97132,2.44981,0.541245
16018,1.45942,0.164708,0.446511
16019,2.89848,1.09084,0.415767
16020,1.61269,4.28625,0.135837
16021,1.57808,1.2824,0.455209
16022,2.11112,0.557037,0.442766
16023,2.50552,2.72756,0.0637136
16024,2.38192,0.00814325,0.80781
16025,2.23896,1.49504,0.415461
16026,1.64222,3.18307,0.0482838
16027,1.72724,5.07287,0.013228
16028,1.62592,3.99474,0.281826
16029,1.93423,1.98008,0.329252
16030,1.43864,1.46776,0.356394
16031,1.66701,3.51433,0.0171684
16032,1.56083,3.99405,0.449947
16033,1.42162,2.66356,0.393215
16034,1.94951,1.93068,0.339431
16035,1.88521,0.1636,0.759651
16036,1.74075,4.8372,0.0630969
16037,2.65423,3.41852,0.0632904
16038,1.63574,2.68473,0.0843695
16039,1.49831,1.25168,0.122444
16040,1.55056,0.887343,0.274618
16041,1.6687,2.66172,0.953719
16042,1.4862,1.24457,0.600157
16043,2.14306,4.04224,0.0129623
16044,1.81621,5.00153,0.0265979
16045,1.50918,2.2259,0.497565
16046,1.42116,3.09125,0.673977
16047,1.61601,4.46206,0.454984
16048,1.61412,1.73789,0.19634
16049,1.91489,1.9867,0.712378
16050,1.90867,4.89549,0.0353147
16051,1.52394,2.01987,0.846425
16052,2.07717,1.29879,0.761068
16053,1.76581,5.2644,0.0388157
16054,1.78749,4.58209,0.103368
16055,2.39462,2.68907,0.146002
16056,1.4967,1.83741,0.14567
16057,1.8406,1.07765,0.299496
16058,1.51028,1.94752,0.226013
16059,2.91455,1.28388,0.443597
16060,1.64359,2.61226,0.0429169
16061,1.42551,4.56513,0.0468095
16062,1.53077,2.79921,0.109068
16063,2.13663,2.72587,0.458931
16064,1.44146,1.02592,0.535134
16065,1.83323,4.72276,0.223421
16066,1.66742,3.3198,0.0868693
16067,1.45298,3.3167,0.0637104
16068,1.82575,0.311287,0.81087
16069,1.45507,2.07509,0.217446
16070,1.71476,3.94011,0.139712
16071,1.44193,0.529265,0.803835
16072,1.64268,1.27869,0.593898
16073,1.42083,0.218055,0.911585
16074,1.50833,0.685195,0.772935
16075,1.47351,1.18076,0.606309
16076,2.33033,1.25288,0.293121
16077,1.79503,2.5877,0.202738
16078,1.5766,0.466764,0.587678
16079,1.44998,6.61265,0.25585
16080,3.13253,4.80061,0.0614089
16081,1.42178,4.8334,0.0178922
16082,2.10496,4.15784,0.101506
16083,1.78766,4.90454,0.451623
16084,2.61663,2.9761,0.0959421
16085,1.4461,4.57342,0.0336405
16086,1.61124,3.67463,0.047669
16087,1.63725,5.95981,0.0526678
16088,1.86136,4.75164,0.344339
16089,1.94575,2.58768,0.453642
16090,2.14572,2.54603,0.139384
16091,1.75197,3.92788,0.0414507
16092,2.23853,1.28511,0.971677
16093,1.8017,2.23749,0.610292
16094,1.87929,2.6679,0.0923698
16095,1.48066,3.74698,0.959052
16096,1.77215,2.78623,0.0655395
16097,1.66872,1.73038,0.216818
16098,1.4294,0.890691,0.369935
16099,1.46004,2.91531,0.176655
16100,1.65297,1.53453,0.25382
16101,1.81123,2.35043,0.892141
16102,1.44664,2.43267,0.0834478
16103,1.41606,3.41987,0.707572
16104,1.46696,1.00257,0.521389
16105,1.51416,0.219207,0.99384
16106,1.86467,1.39391,0.360081
16107,1.5626,1.37351,0.493427
16108,2.56248,0.616366,0.726028
16109,1.59558,1.17635,0.200938
16110,1.79836,4.9304,0.804788
16111,1.90527,2.22935,0.369699
16112,1.78433,3.55831,0.197974
16113,1.42148,1.50642,0.389303
16114,1.454,1.50595,0.416048
16115,1.47825,1.5483,0.203876
16116,1.52321,2.59558,0.646419
16117,1.60682,0.878431,0.743306
16118,1.71005,4.20654,0.0301362
16119,2.10033,0.881765,0.487421
16120,1.56814,1.60053,0.803566
16121,1.58277,2.03804,0.251176
16122,1.52769,5.03702,0.436507
16123,1.51462,4.1853,0.808352
16124,1.84355,1.97473,0.234641
16125,2.75386,2.05792,0.2648
16126,1.76142,2.1906,0.162923
16127,1.9438,3.87888,0.0387572
16128,1.46837,0.810195,0.678631
16129,1.56393,2.83006,0.0449553
16130,1.91063,4.76579,0.0431591
16131,1.83789,0.739766,0.961006
16132,1.5609,2.7972,0.390078
16133,1.75604,0.852626,0.552877
16134,1.60434,0.256547,0.863124
16135,1.92052,1.39342,0.416711
16136,1.62576,3.60249,0.0136214
16137,1.42944,2.85893,0.820445
16138,1.56157,2.97057,0.218086
16139,1.84096,0.102878,0.846412
16140,2.36765,4.43889,0.0135306
16141,1.41457,0.47251,0.615723
16142,1.81715,2.35086,0.181534
16143,1.8319,4.95583,0.0110672
16144,1.81647,4.52034,0.0251316
16145,1.51597,0.989368,0.357932
16146,1.52754,6.31419,0.121624
16147,3.89149,0.696498,0.69636
16148,3.89702,0.495526,0.839827
16149,1.42664,1.31776,0.962372
16150,1.53475,4.20413,0.18824
16151,1.63353,0.0247843,0.889623
16152,1.43405,0.0334924,0.457902
16153,1.59708,3.37202,0.0432385
16154,1.55075,2.82455,0.357909
16155,1.44856,2.95073,0.531185
16156,1.41715,4.21841,0.354395
16157,1.65377,1.02615,0.898929
16158,1.44739,3.79076,0.0211982
16159,2.12159,2.71382,0.790859
16160,1.49881,0.477428,0.559276
16161,2.27296,5.41501,0.0206602
16162,1.53821,2.59504,0.187383
16163,1.87472,1.44732,0.22049
16164,1.97956,1.8233,0.300117
16165,1.51622,3.70074,0.377525
16166,1.45936,0.61971,0.732107
16167,1.42065,0.583182,0.6869
16168,1.62284,3.46471,0.141561
16169,1.56859,2.43884,0.180309
16170,1.54534,0.425503,0.867551
16171,1.6944,1.99635,0.691508
16172,1.99076,0.19935,0.785011
16173,2.09581,3.10176,0.748709
16174,1.50096,3.40999,0.2763
16175,1.51287,0.726887,0.464775
16176,1.81374,0.727177,0.556764
16177,1.70411,2.79496,0.0422567
16178,1.61651,0.0596109,0.765369
16179,1.63947,2.11441,0.241961
16180,1.54041,2.7126,0.0718818
16181,1.86652,4.16688,0.123119
16182,1.44544,1.69568,0.082849
16183,1.77349,4.39294,0.115753
16184,1.6593,4.19139,0.396242
16185,1.83712,3.53291,0.974612
16186,3.38374,0.745676,0.562149
16187,1.46667,0.267477,0.770039
16188,1.41974,4.0048,0.0784509
16189,1.57838,3.07947,0.586831
16190,5.81502,7.81861,0.0463554
16191,1.60433,1.99216,0.426508
16192,1.47461,3.11104,0.288882
16193,1.43833,3.30707,0.0438671
16194,2.77538,1.22454,0.403674
16195,1.8417,0.619872,0.804448
16196,1.86256,0.701727,0.589641
16197,1.66324,1.85646,0.673636
16198,1.99136,5.26795,0.30921
16199,2.00026,3.30221,0.0265178
16200,1.42214,3.15974,0.662636
16201,1.67795,6.28682,0.37358
16202,1.52905,1.95173,0.113841
16203,2.09917,0.543783,0.397089
16204,3.27682,1.83072,0.625605
16205,1.55545,0.959744,0.806865
16206,1.7778,4.49929,0.0225343
16207,1.55706,3.92722,0.118058
16208,1.44654,2.32806,0.16457
16209,1.74025,4.98764,0.320777
16210,1.54822,2.21371,0.189563
16211,1.61748,1.64679,0.849868
16212,2.12604,1.347,0.420383
16213,2.85316,0.262147,0.922673
16214,2.08624,1.21218,0.307333
16215,1.48275,1.13975,0.301572
16216,1.44637,3.62572,0.982102
16217,1.90351,1.40599,0.159572
16218,2.40611,2.88652,0.077558
16219,1.44845,1.67296,0.136848
16220,1.44728,4.38362,0.016208
16221,1.60766,0.190549,0.767538
16222,1.47559,3.39227,0.0635715
16223,1.60626,5.12707,0.22141
16224,1.58185,5.19202,0.0341995
16225,1.56319,3.01383,0.0303264
16226,1.72179,1.87407,0.217114
16227,1.47502,1.41163,0.259352
16228,3.11898,5.92791,0.0493572
16229,1.56987,2.39005,0.22626
16230,1.49358,0.514504,0.267287
16231,2.08291,2.12247,0.258448
16232,1.66938,4.07153,0.050223
16233,1.48206,0.986159,0.829094
16234,1.55039,4.52769,0.0350341
16235,1.60365,1.44877,0.330434
16236,1.53536,3.49477,0.0495123
16237,1.5095,2.41437,0.180467
16238,1.91371,0.36297,0.973394
16239,2.29207,4.10636,0.103984
16240,2.21038,0.0565635,0.72275
16241,2.07803,3.93141,0.0377939
16242,2.08594,0.100996,0.823044
16243,1.97357,3.28532,0.88327
16244,2.17071,3.13366,0.243772
16245,1.69843,1.78695,0.181792
16246,1.71565,0.00506248,0.799218
16247,1.46221,4.66875,0.498885
16248,2.17937,10.0684,0.329159
16249,2.09666,3.63711,0.0250179
16250,1.9504,2.20103,0.798465
16251,1.57821,4.4747,0.282455
16252,1.75119,3.5944,0.0385744
16253,1.51363,1.45235,0.260473
16254,1.43661,1.09361,0.525387
16255,1.47306,3.54583,0.780709
16256,1.41558,3.98928,0.0697811
16257,1.43442,2.36194,0.0760113
16258,2.10795,0.245414,0.84294
16259,2.46268,0.536707,0.912797
16260,1.60166,1.32252,0.8016
16261,1.62269,0.864955,0.263604
16262,2.34834,1.91731,0.331972
16263,3.24129,3.51061,0.147587
16264,2.8846,4.63629,0.329522
16265,1.53094,1.55253,0.376885
16266,1.53043,2.73059,0.178492
16267,1.54398,3.18461,0.0340142
16268,1.46415,3.17195,0.191268
16269,1.58159,1.5167,0.322292
16270,1.54419,0.52613,0.37795
16271,1.44999,3.06746,0.387716
16272,1.47118,1.69551,0.242865
16273,2.2027,1.47339,0.301282
16274,1.58571,2.37609,0.249389
16275,1.46143,1.08521,0.519847
16276,1.95536,0.987042,0.455545
16277,1.42511,0.128882,0.764221
16278,2.78471,4.31952,0.761198
16279,1.9305,3.11056,0.0602768
16280,1.73006,1.98922,0.901129
16281,1.78861,3.68839,0.0169913
16282,1.76658,0.965947,0.810307
16283,1.83889,4.30994,0.122857
16284,1.63139,4.6535,0.416076
16285,1.50122,3.38827,0.172138
16286,2.22948,0.913473,0.395805
16287,1.82589,1.07522,0.798324
16288,1.51443,3.09987,0.793865
16289,2.05847,0.625962,0.793979
16290,1.93692,5.08641,0.0628826
16291,2.31333,2.52209,0.111791
16292,1.51388,5.05663,0.761491
16293,1.98198,0.296056,0.824923
16294,1.55769,4.51115,0.540674
16295,1.61316,4.05903,0.0514013
16296,1.63727,5.38121,0.0905928
16297,1.43578,2.50633,0.0927271
16298,1.69422,4.29515,0.53309
16299,1.71652,0.541547,0.637696
16300,2.31954,3.75937,0.454155
16301,2.0402,4.98725,0.236532
16302,2.26993,0.427785,0.973397
16303,1.42677,4.62297,0.0107824
16304,1.59093,4.51827,0.629444
16305,2.19024,1.32852,0.358245
16306,1.57186,0.449115,0.721248
16307,1.94806,1.72639,0.383177
16308,1.48325,1.93151,0.801289
16309,1.56561,2.14636,0.132649
16310,1.9293,5.4101,0.286233
16311,1.78723,2.218,0.159218
16312,1.61754,2.13749,0.0490772
16313,1.69987,0.199542,0.600073
16314,1.41591,1.69953,0.192631
16315,2.63883,5.23749,0.0206052
16316,2.12615,4.44559,0.0486487
16317,1.62406,1.4891,0.933708
16318,1.44671,3.58316,0.302858
16319,1.46946,1.49577,0.150972
16320,2.81938,2.09045,0.763773
16321,1.66719,2.01949,0.108104
16322,2.38273,3.10677,0.0800511
16323,1.79389,1.98014,0.0546757
16324,1.54423,1.22785,0.33689
16325,1.43162,0.999143,0.225208
16326,1.42022,1.85743,0.320338
16327,1.41643,2.77828,0.64007
16328,1.42427,3.31233,0.750464
16329,2.86894,2.04242,0.0830429
16330,1.46031,4.4116,0.959782
16331,2.29264,0.736253,0.600191
16332,1.78894,0.80834,0.698328
16333,1.48344,1.15907,0.540094
16334,1.42889,1.76597,0.42322
16335,1.64026,0.495458,0.791715
16336,1.99282,0.287996,0.414431
16337,2.40618,3.37688,0.357531
16338,4.96637,5.31117,0.190124
16339,1.51767,3.57608,0.64486
16340,1.42625,6.42842,0.0175126
16341,1.56208,4.64079,0.21825
16342,1.49308,2.72932,0.996777
16343,1.69014,2.29181,0.234679
16344,1.54659,2.71704,0.642512
16345,1.81075,2.35048,0.10691
16346,1.62195,4.39501,0.0278058
16347,1.61877,1.55632,0.0907425
16348,1.4442,1.24143,0.660865
16349,1.46334,3.80942,0.659766
16350,1.45271,3.69463,0.549618
16351,1.60164,3.19115,0.0369401
16352,1.49701,2.77528,0.0891677
16353,2.36146,3.29009,0.158534
16354,1.51723,2.05395,0.342794
16355,1.69502,2.78465,0.184686
16356,1.73894,3.86527,0.22052
16357,1.51895,3.54938,0.0362851
16358,1.83494,1.55267,0.654172
16359,1.62736,4.25525,0.0191097
16360,1.55482,0.170159,0.879371
16361,1.58842,2.69348,0.274453
16362,1.6832,2.88717,0.36662
16363,1.9405,0.871393,0.431343
16364,1.46271,0.0678326,0.404217
16365,1.93513,5.4882,0.803853
16366,2.2761,0.585783,0.719951
16367,2.73449,3.87135,0.183856
16368,1.86832,6.20239,0.493154
16369,1.62094,2.68468,0.779211
16370,1.4438,2.73713,0.181413
16371,2.06237,2.01966,0.478249
16372,1.42635,4.89638,0.0299275
16373,2.26948,0.189505,0.881423
16374,1.49257,1.69653,0.550065
16375,1.42309,0.566445,0.858302
16376,1.94602,2.45126,0.18218
16377,2.51212,4.41717,0.0168396
16378,1.49021,3.06818,0.0292956
16379,2.21132,2.07426,0.098499
16380,1.57325,1.68528,0.317382
16381,1.54151,3.94777,0.309072
16382,1.9403,1.92041,0.264652
16383,1.55221,1.90524,0.230347
16384,2.16556,6.3389,0.130247
16385,1.45216,2.83743,0.105015
16386,1.45154,3.15691,0.0255091
16387,2.00836,0.846174,0.563646
16388,2.23054,0.935249,0.496196
16389,2.29266,4.49032,0.196984
16390,1.46408,1.03169,0.30108
16391,1.48181,3.90685,0.727647
16392,1.46663,2.08432,0.486248
16393,1.65596,5.41458,0.0864083
16394,1.69456,7.21072,0.0139098
16395,1.47524,2.89576,0.137347
16396,2.14208,0.621064,0.560507
16397,1.48367,2.20172,0.502664
16398,1.75558,6.27668,0.0140909
16399,2.06398,5.17573,0.794284
16400,1.6138,1.05532,0.997087
16401,2.46424,4.09093,0.0750404
16402,1.60305,1.44449,0.533289
16403,1.55591,2.01351,0.0403651
16404,1.48845,5.25922,0.0386407
16405,1.49234,0.0848861,0.796488
16406,1.415,2.7916,0.945123
16407,1.55873,4.72588,0.699837
16408,2.45461,3.6067,0.143657
16409,1.42741,3.001,0.190448
16410,1.92168,0.856035,0.401737
16411,2.34619,3.64234,0.177518
16412,2.16269,4.4809,0.0175171
16413,2.03545,1.70838,0.64697
16414,1.42649,1.74912,0.138089
16415,2.06198,0.591637,0.365421
16416,2.46606,2.58356,0.132803
16417,1.75747,1.37446,0.0938213
16418,1.5439,2.13008,0.147309
16419,2.07921,3.08373,0.111687
16420,2.91549,0.917705,0.563582
16421,1.47512,1.47451,0.276745
16422,2.20734,3.41201,0.0291058
16423,1.45265,2.82528,0.731816
16424,1.89787,2.9982,0.289749
16425,1.73375,0.485392,0.408751
16426,1.43054,1.79616,0.09005
16427,1.64733,0.00319517,0.975757
16428,2.54507,0.164474,0.759053
16429,1.44699,0.909041,0.861356
16430,2.4052,1.04603,0.678082
16431,1.48346,3.82365,0.0438228
16432,1.43527,4.89486,0.0545425
16433,2.60297,1.18361,0.173541
16434,1.92937,0.331572,0.911802
16435,1.44509,3.27013,0.0374415
16436,1.50936,4.35361,0.115082
16437,1.46904,4.88086,0.0123456
16438,1.68792,5.09801,0.467983
16439,1.57129,3.90167,0.243033
16440,1.42793,2.2136,0.153638
16441,1.44917,0.427777,0.802005
16442,1.72745,2.33785,0.288705
16443,1.64539,0.260634,0.477485
16444,1.92423,3.05187,0.204398
16445,2.02597,3.77278,0.337524
16446,1.86011,2.70613,0.0808991
16447,1.44751,3.84313,0.0170726
16448,2.57854,2.0559,0.150177
16449,2.19514,4.12993,0.0587634
16450,2.00878,3.22805,0.282357
16451,1.63021,3.47734,0.916684
16452,7.10459,4.91131,0.815634
16453,1.71574,5.35274,0.0362629
16454,1.54249,1.86943,0.515122
16455,1.78488,6.48849,0.375647
16456,1.52355,4.0002,0.0575275
16457,1.42061,1.64281,0.271753
16458,1.7971,2.37668,0.163641
16459,1.67404,2.17477,0.0258807
16460,1.51825,3.51106,0.0600165
16461,1.70567,2.09702,0.406831
16462,1.76869,6.66056,0.0235689
16463,1.54409,2.7298,0.037492
16464,1.9646,4.10819,0.064575
16465,1.62011,0.651347,0.751123
16466,1.45785,4.26403,0.0988134
16467,1.58311,6.47043,0.157235
16468,1.66874,1.11515,0.330335
16469,1.52113,1.46307,0.849632
16470,1.72521,1.03432,0.887546
16471,1.64041,0.85472,0.910567
16472,1.87114,4.86488,0.0191169
16473,1.66909,0.0231531,0.837441
16474,1.78152,4.49156,0.417936
16475,1.65029,0.30728,0.650108
16476,1.43317,2.45478,0.456487
16477,1.72988,3.22161,0.552228
16478,1.44578,2.26572,0.342028
16479,1.47948,2.98729,0.655305
16480,2.002,1.92159,0.222371
16481,1.47352,2.20731,0.926598
16482,1.63796,4.5551,0.0250304
16483,1.69817,1.10829,0.236494
16484,1.87328,4.69712,0.231216
16485,1.61527,0.165812,0.766265
16486,1.70889,0.369989,0.819025
16487,1.61258,2.10487,0.098666
16488,2.09622,3.40339,0.0471434
16489,1.42752,3.45298,0.219222
16490,1.57169,0.696572,0.643999
16491,1.57679,1.26622,0.710007
16492,2.10954,0.613104,0.667346
16493,2.43113,4.42115,0.246443
16494,2.37423,0.761189,0.558279
16495,1.61408,1.68335,0.710018
16496,1.60752,1.61907,0.251377
16497,1.71486,1.82934,0.0748828
16498,1.78192,0.317653,0.627712
16499,1.91452,4.6329,0.0475198
16500,2.45399,4.66643,0.482439
16501,2.54418,0.838203,0.466862
16502,1.47272,0.163154,0.932925
16503,2.09278,1.75496,0.160506
16504,1.67018,6.41626,0.0978641
16505,2.37493,1.25476,0.27161
16506,1.56432,3.8124,0.0464268
16507,1.52805,2.03266,0.368571
16508,1.70585,4.22513,0.629877
16509,2.90164,2.88548,0.945586
16510,1.68151,7.41408,0.00818216
16511,1.46662,3.87284,0.0565921
16512,1.51084,1.77717,0.831883
16513,2.02718,4.20553,0.731227
16514,1.72203,4.19724,0.310386
16515,1.56975,0.740877,0.891951
16516,1.5191,1.83843,0.817705
16517,1.85702,5.65437,0.337124
16518,2.19721,4.44839,0.0375011
16519,1.46233,1.01251,0.173215
16520,2.42591,3.17521,0.616628
16521,1.89091,0.757763,0.529546
16522,3.13668,3.14526,0.0587548
16523,2.1872,1.2875,0.166888
16524,1.43628,3.93096,0.627247
16525,1.56402,4.04361,0.134625
16526,1.49937,5.75143,0.0656875
16527,1.86643,3.53123,0.312651
16528,2.16364,0.0733079,0.922184
16529,1.54468,0.00850929,0.52263
16530,3.68454,3.99299,0.0209128
16531,1.71194,1.33273,0.42822
16532,1.588,3.1599,0.219616
16533,1.53684,1.19508,0.33075
16534,1.42135,4.93031,0.0230025
16535,1.83446,3.46163,0.0454277
16536,1.45252,1.92521,0.673262
16537,1.42989,2.59823,0.187748
16538,1.51989,0.935558,0.527875
16539,1.55487,2.47409,0.672788
16540,1.42288,1.96385,0.549961
16541,1.97816,2.00068,0.860207
16542,1.43342,2.98595,0.292018
16543,1.67023,0.27744,0.479947
16544,1.65325,0.677922,0.43757
16545,1.46616,3.7443,0.824197
16546,2.57761,2.53422,0.128737
16547,1.56679,1.85584,0.740709
16548,1.55305,0.762121,0.303706
16549,1.54803,3.30032,0.125265
16550,1.48827,2.86339,0.481606
16551,1.51029,1.99568,0.263325
16552,1.56146,4.62217,0.373821
16553,1.49578,1.28466,0.794915
16554,1.49476,2.02107,0.237784
16555,1.59883,2.31501,0.228785
16556,1.64015,0.0350784,0.322318
16557,2.65481,3.69232,0.203912
16558,1.68381,3.54039,0.469494
16559,1.86309,4.31618,0.266787
16560,3.30344,3.42815,0.0567374
16561,1.41652,0.252492,0.759558
16562,1.44456,3.10491,0.0922468
16563,1.45042,2.0992,0.120164
16564,1.6894,3.07932,0.0598307
16565,1.85303,3.20956,0.36029
16566,1.70051,0.947275,0.748811
16567,1.63875,5.12165,0.0763972
16568,1.70007,5.41879,0.0148044
16569,1.49229,5.56338,0.0787703
16570,1.46405,4.80811,0.434984
16571,1.49874,1.06092,0.219401
16572,2.15328,2.77229,0.241317
16573,1.4596,2.23837,0.331667
16574,1.94028,0.461702,0.618644
16575,1.60825,2.69345,0.0546596
16576,1.58652,3.07762,0.688109
16577,3.01539,4.00845,0.430505
16578,1.43689,1.1303,0.19936
16579,1.44706,3.27474,0.436477
16580,1.95589,1.18934,0.451142
16581,1.63179,1.16382,0.32863
16582,1.51598,2.421,0.169131
16583,3.4254,5.16719,0.451217
16584,1.52628,2.20322,0.0444412
16585,2.94697,4.16997,0.236716
16586,1.62631,0.987718,0.653342
16587,1.46899,0.375149,0.930692
16588,2.31624,4.64317,0.144063
16589,1.43793,6.67209,0.0611973
16590,1.64949,1.13974,0.925919
16591,1.71066,2.75712,0.0753181
16592,1.63739,0.319856,0.877962
16593,1.49578,1.81783,0.538345
16594,1.96601,1.77842,0.131632
16595,1.52997,0.101304,0.658966
16596,2.08154,3.47367,0.0876783
16597,1.59813,2.43053,0.520211
16598,1.81987,5.22298,0.102447
16599,1.46876,2.76961,0.499013
16600,1.84826,1.55367,0.278373
16601,1.42098,1.58306,0.158743
16602,1.69528,1.52601,0.636735
16603,1.72799,0.609156,0.650293
16604,1.68511,2.96719,0.0944907
16605,1.50116,2.25007,0.0939107
16606,1.59429,3.98104,0.0297288
16607,2.00441,2.74423,0.129172
16608,3.11658,0.910858,0.453415
16609,1.67067,5.39336,0.0298671
16610,1.79836,0.0857593,0.899681
16611,1.87625,3.74778,0.168757
16612,1.43459,0.142761,0.919272
16613,1.90047,1.10045,0.330221
16614,1.61067,2.35199,0.176153
16615,1.79663,4.67254,0.0572043
16616,2.98498,5.79356,0.526509
16617,1.53532,1.02158,0.836382
16618,1.85331,2.70605,0.113148
16619,1.47747,0.449105,0.820042
16620,2.05783,1.66797,0.657545
16621,1.98752,2.0757,0.145216
16622,1.48677,4.41926,0.17118
16623,1.54918,4.77428,0.0878294
16624,1.49238,0.633412,0.571188
16625,2.01463,4.61717,0.28488
16626,1.70253,3.72228,0.0174634
16627,2.05544,2.83482,0.199484
16628,1.56047,0.315382,0.68726
16629,1.93919,0.0406554,0.834833
16630,2.40177,0.25251,0.633798
16631,1.50578,0.407198,0.427469
16632,1.47312,4.8313,0.396801
16633,1.52216,0.386354,0.625757
16634,2.73728,0.613861,0.52367
16635,1.44011,0.368581,0.49699
16636,1.83446,2.24829,0.201092
16637,1.75424,4.97565,0.0211903
16638,1.45014,3.93949,0.56219
16639,1.70355,1.71268,0.12994
16640,1.85542,3.69837,0.776539
16641,1.89894,2.82665,0.211927
16642,1.46821,1.297,0.132984
16643,2.13812,2.416,0.154859
16644,1.71531,4.62966,0.475984
